text,span1,label
"A century later , it had an adoptive daughter to weep for : 20-year-old Marie Mancini , niece of Louis XIV 's minister Mazarin .","[10, 11]",1
He said that would do nicely .,"[5, 6]",0
When he collaborated directly with her in opera the result was of historical significance .,"[3, 4]",1
"These included parents , under-fives workers , specialist workers , children 's day centre organisers and playgroups organisers .","[5, 6]",0
"And at the end , Conlon drew the one hopeful conclusion : ‘ If this stops capital punishment ever coming back , the time I 've spent in prison will be well worth it .","[18, 19]",0
"Paula turned gratefully , then gasped with surprise as she recognised the slight figure in black roll-neck sweater and skin tight pants .","[2, 3]",0
"In the UK there is no equivalent , though the spate of disasters in the past 4 years ( involving over 1000 lives lost ) has led to several calls for such a national body to be established .","[12, 13]",0
Have we yet reached the point at which we would be awarded damages against the Meteorological Office because we went camping on the day of an unforecast hurricane ?,"[26, 27]",0
Well I hope not I mean no he wo n't be able to drive,"[2, 3]",0
This kind of link between GIS and other modelling programs is to be warmly welcomed and parallels work at the NWRRL in linking GIS and air pollution plume models .,"[22, 23]",0
It should not be forgotten that hazards themselves have geographical distributions yet there has been little effort in the UK to develop public domain databases .,"[24, 25]",0
"See I 've never , I 've never across anyone that like know you .","[0, 1]",1
"So I thought well in case I ca n't get them anywhere else the market and he said well we 'll have one from here , twelve ninety nine .","[3, 4]",0
"While he suggests in apocalyptic tones in The Problem of Method that this process of self-consciousness is at last beginning to take place , and that civil , foreign and colonial wars are becoming apparent as different forms of a single class struggle , Sartre also admits that the divorce between theory and praxis which ensued under Stalinism has generally prevented any clear self-consciousness among the masses .","[63, 64]",0
"Thus , even if it would be excessive to sweep large numbers of the deaths now recorded as ‘ accidents ’ into the law of homicide , there may be sufficient justification for creating or enforcing offences designed to ensure safe conditions of work , safe goods , safe buildings , and so on .","[39, 40]",0
Interwoven with these images are subtler references to the metaphorical borderlines which separate Latin American culture from that of Europe and North America .,"[19, 20]",0
"Writing books for children is becoming increasingly complex , as the arbiters of the modern child 's mores — librarians , teachers and publishers — lay down ever more stringent criteria .","[30, 31]",0
"right , who is at first place tomorrow , they 're bound to be two , first of the day , so","[6, 7]",1
Under the microscope even the bone structure of these dinosaurs looks more like that of living mammals than cold-blooded reptiles .,"[19, 20]",0
"The aim of telecottages is to create well-paid , flexible employment which will provide new jobs and make existing rural industries more competitive .","[9, 10]",1
"In addition , the question whether the cultures and values of the black communities , their family structures , and their political attitudes ‘ bred violence ’ was constantly raised ( van Dijk , 1988 ) .","[17, 18]",1
Properties continued to shine as British Land produced a complicated scheme to release the value of its property portfolio .,"[9, 10]",0
"Maybe , but I can also , if I like , talk to my car , but yelling at it in the approved Basil Fawlty manner is hardly treating it as rational .","[23, 24]",0
"This means feedback is obtained early in the development process , and the system can grow around the user 's requirements .","[1, 2]",1
"Unlike Lukács ' insignificant event from which the universal is precariously drawn out through the narrative , Sartre 's singularity works synecdochally in a conventional antinomy with the universal , the relation between the two structured according to the familiar nineteenth-century model of organic growth or process in which each singular event makes up the whole while , as he puts it , ‘ the whole is entirely present in the part as its present meaning and as its destiny ’ .","[65, 66]",0
Such data include those from the Population and Agricultural Censuses as well as point data from rain gauge sites and radiation monitoring stations .,"[2, 3]",0
Common opinions were what got Major into difficulties in the first place .,"[11, 12]",1
But it recurred as a theme in official and press responses to the other riots .,"[10, 11]",1
"Certainly , we have neither the design nor the actual possibility of showing here the full truth of dialectical materialism …","[16, 17]",0
