text,span1,label
"Here a right turn took him off the coastal road on to what was little more than a smoothly macadamed track bordered by water-filled ditches and fringed by a golden haze of reeds , their lumbered heads straining in the wind .","[19, 20]",0
So the whole crystal structure tries to contract or in other words the material is under pressure ( see Example 3.2 ) .,"[5, 6]",1
"Noting that formula] and anticipating the relationship formula] to be derived in Section 5.7 , we get the following formula for the force formula] , where c is the velocity of light .","[0, 1]",0
"In this system , the solution to the transportation problem is shown graphically on the road network , which is displayed on the computer screen .","[20, 21]",0
"Rob Bettinson , the director , has deduced that he ought to have these images plus disc-jockeys , radio commercials , midwestern hops , but he does n't seem to know why .","[22, 23]",0
"I dropped down the hill to ford White Kielder upstream of the ruined farmstead of Kielder Head , where a line of stunted alders , shaggy with lichen , leaned over their leafless reflections in the peat-brown water .","[29, 30]",1
"He pulled on his respirator , his mind made up to get back to her as soon as he could , for Nell Anderson was all he cared about now .","[8, 9]",1
"But until they get any money back , the Tysons find themselves in the position of the gambler who gambled all and lost .","[19, 20]",1
"Oh it 's just come in , obviously yeah .","[4, 5]",1
"Kahlo 's adoption of Tehuana dress , while being an attractive disguise of what she saw as a less than perfect body , asserted both a feminist and an anti-colonialist position .","[23, 24]",1
A chemical fire in Switzerland caused toxic materials to be transported by the Rhine at least as far as the Netherlands ;,"[5, 6]",0
"Like for instance the , er , what do they call those two ?","[10, 11]",0
"It has been estimated , for example , that during the mid 1970s some 50 million US citizens were subject to hurricane winds of over 160 km/h and 6 million were subject to hurricane surge ( Brinkman 1975 ) .","[3, 4]",0
"Intent to kill may be regarded as the most obvious and indisputable form of fault element for murder , but to some extent that depends on the meaning of ‘ intent ’ .","[5, 6]",1
It was the Lucy Ghosts who supplied him with the cash that helped him build his empire . ’,"[14, 15]",1
"He considered the boy thoughtfully , and decided to take him back quickly .","[7, 8]",0
Instead I lay back in the heather and savoured the trickle of the burn and the crisp smell of peat-laden ground .,"[10, 11]",0
"Finally , it is perhaps worth concluding this section by emphasizing that there is still much controversy among the scientific community about the magnitude of many of the effects being discussed .","[6, 7]",0
"The assumption that all groups in the ‘ not-men ’ class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .","[50, 51]",1
I did n't know he said that to him !,"[3, 4]",0
"The garden for them should feel like an extra sitting room , gnat-ridden perhaps , damp occasionally , but an important overflow of living space .","[5, 6]",1
They wanted to do something but felt powerless .,"[1, 2]",0
I mean I 'm not saying he 's alcoholic but he goes out with the lads and he you know he 'll he 'll sort of thud up the stairs .,"[5, 6]",0
On her second day Madame Mattli took her to Vidal Sassoon 's salon in Grosvenor House so that her hair could be cut in an up-to-the-minute style .,"[6, 7]",0
We can now make the link between this model of adolescent development and subject choice in schools .,"[3, 4]",1
Would you please tell me the high season price for one week ? ’,"[3, 4]",0
He laughed out loud .,"[1, 2]",0
We are not going to enquire into the details how such beams can be produced ( it belongs to the subject of physical electronics ) ; we shall accept the fact that the beam exists and will try to work out the forces on the outermost electrons .,"[5, 6]",0
If you ask mummy she 'll,"[3, 4]",0
"In describing the project , a non-punitive model for understanding probation practice will be developed .","[1, 2]",0
There are numerous hypotheses concerning the aetiology of this disease ( from ionizing radiation to viral transmission ) and Cross 's approach is to collect digital data designed to test some of these hypotheses and to use ARC/INFO to display and analyse results .,"[27, 28]",0
"In her first full interview since being appointed Health Secretary , she said the election result , and Mr Major 's unequivocal commitment to the NHS , had finally ‘ nailed the lie ’ about privatisation of health care .","[30, 31]",1
I mean three thousand a year to rent one 's a lot of money really .,"[1, 2]",0
Me watch Rosie and Jim ?,"[1, 2]",0
"DOZENS more East German refugees arrived outside the West German embassy yesterday seeking asylum and passage to the West , including some who missed by only a few minutes a train that took more than 800 of their compatriots to West Germany .","[23, 24]",1
"Other broad hints as to the date are inserted with a comical lack of subtlety : ‘ My God , darling , have you heard ? ’ exclaims Francis 's mother one day as she greets him , ‘ Czechoslovakia .","[27, 28]",0
"After Handsworth part of the press response was to blame the riot on rivalry between West Indians and Asians , and even after the arguments were criticized by local residents ; and community leaders , they were used to ‘ explain ’ ' what happened .","[44, 45]",0
"But when the day had dragged to evening — in spite of all there was to do the time now passed slowly — and still there was no sign of the two men , she began to lose hope .","[37, 38]",1
"MODERN trams , as most continental Europeans know , neither shake nor rattle , nor do they roll .","[10, 11]",0
